X,Y,GLOBAL_ID,NAME,ELEVATION,SERVCITY,STATE,IDENT,ICAO_ID
-96.7611462565819,29.9989774193852,70265ABB-4981-4D5A-A74A-D6E844E958F5,Double D Farms,485,WARRENTON,TX,7TE1,
-95.5327322274154,33.2100808736592,BFEEC2ED-C177-42B8-BA33-D2468211AA54,Hidden Springs Ranch,485,SULPHUR SPRINGS,TX,94TS,
-95.8669517417453,32.9536169212207,8092C4D9-7C7F-4FF9-B0F7-84AC81523454,Bucker Fld,485,POINT,TX,TE74,
-99.2847023545455,28.0738936196139,E989DEAD-8C27-4308-A0C8-1FE2D996DAB4,El Jardin Ranch,485.3,ENCINAL,TX,XA66,
-95.6950460885427,32.020152859059,E22164BA-0C67-43A6-92AA-4477A82A49AE,Glad Oaks,487,ATHENS,TX,2XS3,
-96.8905667228933,32.9079088133447,66BCF543-EAAD-4E89-9CE6-40363A80320E,Toyota of Dallas Inc,487,DALLAS,TX,9TS9,
-96.0705629068805,32.9694502484789,09238BAF-DA64-4EAF-8D58-266E026708BE,Weese Intl,487,GREENVILLE,TX,XS14,
-94.7998222454985,31.9978862245414,3E3EF696-5FB4-42E8-828A-DED4BB3DD763,2c Ranch,489,LANEVILLE,TX,10TS,
-96.1697295249629,31.6941722214466,C4D987BC-003A-481D-BD82-DA32F6A400AC,Air Evac 53,490,FAIRFIELD,TX,2XA8,
-97.1808531779696,32.7881910002308,372619AD-87E6-41D5-9311-D20B15FE8C2C,Fuller,490,FORT WORTH,TX,TS00,
-96.7044438610539,32.2890400917162,FCFCA7B3-00C4-417E-BE32-132558B857D2,Flying O,490,BARDWELL,TX,TX29,
-95.5775072233638,32.9538947116836,01F57C7C-DFD3-4364-9D4D-B340168A98D9,Marlin's Meadow,490,YANTIS,TX,XS48,
-95.2469904127975,31.9377500828683,6F9CE0F9-7B89-4895-ACB0-6D08D6D7159D,Christus Jacksonville,491,JACKSONVILLE,TX,XA58,
-96.5680630223324,32.7800057470628,1C7CA239-D83D-44B0-BCCC-0E2364DF100F,Texas Rgnl Medical Center,492,SUNNYVALE,TX,23TE,
-96.3787379774734,32.835289098688,EDCEAA03-1793-4B5A-93C8-43AEE65CFBF3,Klutts Fld,495,CHISHOLM,TX,20XS,
-96.043960108793,32.7484502074165,65C9976B-265C-424D-8358-39B1748D0FC6,Richie Rich,497,WILLS POINT,TX,8TE1,
-96.546104613616,31.5652555144347,FE16DA39-8BAE-49ED-8FDC-D4AAB67638AA,Fort Parker Flying Fld,500,GROESBECK,TX,01TS,
-95.7455238794833,32.0201667460263,375786DF-116E-4DCE-B21B-9F13A7C3D440,Meadowood Ranch,500,ATHENS,TX,01XS,
-95.8627508858177,32.5862507399264,6D19AC38-9A42-4CB1-99D5-F83A6C42F933,Canton-Hackney,500,CANTON,TX,7F5,
-97.1794642893939,32.8009682246939,C273180F-4C6C-4CF8-8716-1FB1F1AB467A,Heli-Dyne Systems Inc,500,HURST,TX,17TA,
-98.4037715799629,27.9588241776416,CD1D14B7-6DDD-4A01-9286-A8B7E5CB7DFD,Triple B Ranch,500,FREER,TX,42XS,
-97.2461264671717,31.7473896887254,99760708-265B-4D6F-AAEA-8CA55FC4783F,Womack Farm,500,WACO,TX,75TE,
-98.2166826906015,29.1027494131228,B4F82A55-86C6-4FAF-B2F4-0CD75632A6D1,Circle P Ranch,500,FLORESVILLE,TX,82XS,
-96.21914904974,32.8681280007873,0BAFF828-86DF-433E-A38E-C9FA41E2D4E5,Poetry Flying Ranch,500,ROCKWALL,TX,T48,
-96.4011024109436,32.562641545752,B9D1599B-2C67-4EA2-87DB-9AA493369860,Baum,500,KAUFMAN,TX,TA46,
-96.5834574723906,32.8156613091681,3A1F1EB0-BC5A-44A0-BA39-5001C48D9A4F,Lupton Farms,500,SUNNYVALE,TX,TA69,
-95.9349745164768,32.605972129688,AFA15F1B-A81B-4E17-A912-76C9126BC450,Dennis's Flying Farm,500,CANTON,TX,TA86,
-97.6252853743882,30.2604913294537,30CB2D9E-9545-4E5A-90FF-A8F2C95A6DB8,Bud Dryden,500,AUSTIN,TX,TX05,
-97.1712852930395,30.9114775847839,244E3231-2D15-4537-AB0D-E3DDBC8A72C1,Wolfe Fld,500,BUCKHOLTS,TX,XA32,
-96.6638963531233,32.3297001011845,62D273D3-D1CC-498D-AC60-A0841EAF8546,Ennis Muni,500.1,ENNIS,TX,F41,
-96.2149878381425,31.0808137652872,5C3893DC-EF65-4B11-8FBF-1095E0F9ABE1,Hilltop Lakes,502,HILLTOP LAKES,TX,0TE4,
-96.956674239313,32.9027835315092,033661F4-EC43-4C6D-A45A-145E9F29DAB6,Las Colinas Medical Center,502,IRVING,TX,XA21,
-95.8471600248839,32.1696028819929,561599A7-F46E-4722-B235-B8A0CFD15213,Ut Health East Texas Athens Hospital,502.7,ATHENS,TX,TX17,
-96.4280479841761,32.7376349119955,46CEBFBF-58A7-4BA7-82C9-128152209EBC,Smith Fld,505,FORNEY,TX,01TE,
-95.3066710420461,32.9462086107717,6197EC0E-4E7A-4008-8CCE-17410FAD5138,Christus Mother Frances Winnsboro,505,WINNSBORO,TX,11TA,
-98.3239188366668,29.302724449248,464B264B-B1BD-411E-B1EB-B82592AB430C,Calaveras Ehlf,505,CALAVERAS,TX,21XA,
-95.954520292565,32.4875247170694,B418EB7F-9D8C-473D-BA81-B8CF9135EBC7,Knight Trow Ranch,505,CANTON,TX,80XA,
-97.1947199944994,30.3791024794054,61898AD4-F3FD-4D11-B945-266DC91E2723,Wood Triple D,505,ELGIN,TX,TX72,
-96.6011296966886,32.7792279674973,B60EB4C1-4AF4-4A4C-8A35-32344CBB484E,The Medical Center of Mesquite,506,MESQUITE,TX,2TA2,
-96.8503380963924,32.8204529645842,82C3AC4F-8F02-444D-8F73-48DA7D6DA194,Utsw Medical Center - Clements,506.5,DALLAS,TX,38TX,
-95.8737121666849,32.5872425456575,ADD53780-1844-429E-B011-A2058066773E,Mother Frances-Canton,509,CANTON,TX,XA97,
-97.6627867673512,30.1477182509315,1558EF42-2F02-4902-961F-3429AD4556FB,Seidel Ranch,510,ELROY,TX,02XS,
-96.3520351913242,32.8129502065831,12D5F60F-2686-48A7-87D7-B23B711D1355,Airpark East,510,DALLAS,TX,1F7,
-99.1803995733823,28.612907618869,925C930B-DC99-4129-86FC-88C5BFA24F18,Anderson Ranch,510,DILLEY,TX,6TA9,
-96.7311686038533,32.5298668035652,77ACA609-8F8D-4C3D-B0A0-33542E423100,Ferris Red Oak Muni,510,FERRIS/RED OAK,TX,12T,
-95.083561778365,32.2751587676967,BE8BB7B0-2094-4255-ACCC-5879C94E48D2,Oaks,510,ARP,TX,TX24,
-99.5586627116484,28.4002720090117,B12CDB4C-5091-47B9-8B22-4800369DBC2B,Diamond H Ranch,511,CATARINA,TX,0XS0,
-96.2983130125514,33.7244226038576,8472E31C-7F18-4D13-AD11-7F5C0EE12DDC,Xwind Farm,512,RAVENNA,TX,09TA,
-95.2788679784212,32.9388513885383,99373ACD-B563-49B6-893D-FB1265E503CC,Winnsboro Muni,513.1,WINNSBORO,TX,F51,
-95.8964239931176,33.2928669845315,B415869A-561F-4748-AB34-F8F09E3919F2,Commerce Muni,515.5,COMMERCE,TX,2F7,
-99.1859467521475,27.4337990490177,B9E4CF91-8D2C-4A1B-B208-758B2027ECBD,Santa Maria Ranch,515.7,LAREDO,TX,0TE5,
-98.383254960242,29.2557855499739,198F2D57-BBC7-4E07-A531-6AA1003A2171,Braunig Ehlf,517,ELMENDORF,TX,09XA,
-95.8959101000795,33.2299391946099,D3EBA614-571C-49CE-A120-11CC7FAE5477,Hunt Rgnl Community,517,COMMERCE,TX,60TS,
-98.1316799057685,29.4291272587447,C4CADA4B-79B2-43ED-BE3F-54A91036A30A,Cibolo Sea-Willo Airpark,517,NEW BERLIN,TX,TE67,
-95.8681114449257,32.6158390783969,24F2E0AB-AAB9-4498-A591-F30E83DACCA5,Thompson Fld,518,CANTON,TX,1TA7,
-97.7347687352864,30.273782995102,BF9362A3-F47B-4DF3-B1F5-695490AEB3AA,Brackenridge Hospital,519,AUSTIN,TX,18TS,
-95.9283405918999,32.013338959315,32B8A344-8B67-453E-8644-3B8A51D3248F,Deer Meadow Ranch,520,ATHENS,TX,5TA8,
-96.5069405205391,33.006792459676,8B3AA868-E508-4765-9F91-CD8DF2A9F213,Ladue Ranch,520,WYLIE,TX,9TS4,
-96.5219519196186,33.124728036297,B990C40F-87D0-478A-BCDA-32AA0A2D8095,Aero Crafter Inc,520,PRINCETON,TX,44TA,
-97.3022297404955,30.3183385745225,92B48D48-319A-4E01-A552-A87E0F801F32,Hawken Air One,520,ELGIN,TX,62TA,
-97.0038297106554,31.2156220954997,F4ECAFB3-C7DB-4D67-9A30-F6C1D93E18D5,Jcj Farm,520,LOTT,TX,63XA,
-99.5669954877217,28.3002764340016,55279637-5548-4E35-9904-C513F74BA1C9,Briggs Ranch,520,CATARINA,TX,99TX,
-99.5992188267249,28.254445034952,C03074F5-AA73-449C-9D24-E945EA27F469,Harrison Piloncillo Ranch,520,CATARINA,TX,TE27,
-95.9841462005104,32.6814224201066,A653C763-6431-4563-9944-BB3513E81292,Van Zandt County Rgnl,522,WILLS POINT,TX,76F,
-97.1632853966475,32.8064779484301,F2B93046-42FC-4677-8456-4C92F858D583,Bell Helicopter Hurst,524,HURST,TX,0TE2,
-96.4104796622835,33.0119224648377,08944219-9292-4F31-B061-0CB73184239A,Kudlacek Fld,524,ROYSE CITY,TX,TT32,
-95.8335848332442,33.6612198349518,B29E0BED-0D3A-4C48-A545-8BC0CB60C5AB,Forest Hill,525,PETTY,TX,4TX3,
-95.1970682005368,32.3430834983513,FDED03D4-ED2C-4A3D-9706-68AF6F112316,Headwind,525,TYLER,TX,27TA,
-96.5069405212367,33.0181810728298,3FA56DF7-54F0-4504-B496-28A1213B4AB0,Walden Ranch,525,WYLIE,TX,27TS,
-96.3105073370284,31.6617555425448,5BDB13DE-E8B6-4BC2-9711-4CBB1D0323A3,Teague Muni,525,TEAGUE,TX,68F,
-97.1469533694869,31.4390635222705,491C7869-3586-43F2-A79D-7543492D9B89,Heathrow,525,ROBINSON,TX,TE17,
-97.1258408630706,31.4183387960913,FE4DFE18-E291-4409-853F-19D565A2A310,Smith,525,ROBINSON,TX,XA51,
-96.4113740294484,31.6579516488061,AFC2EA79-E576-40C4-B195-63B1877CEBAF,Pt Enterprise D&w Ranch,526,MEXIA,TX,11TS,
-96.952477015873,32.9129724226098,F4C2EFF9-1DDE-4BA1-BE34-A523626DC3C3,Baylor Health Center At Irving Coppell,527,IRVING,TX,4XA7,
-95.8755628210521,32.3611168069457,BA1D378B-E79C-4A1E-AD80-486BAD69F69F,Sky Ranch,530,EUSTACE,TX,6TA1,
-98.2764074287441,29.1358046957282,22E0C5E4-94C1-4674-948E-E0D6D0BF0874,John B Connally Ranch,530,FLORESVILLE,TX,8TA0,
-95.9585850988467,32.9470696940324,7B72B34F-4D54-4CBB-9FEC-599840826910,Reeder,530,LONE OAK,TX,9XS7,
-98.3703021818915,29.3209744513026,8832818F-882C-43D5-930D-5FBC2888BFC6,Cross-B,530,SAN ANTONIO,TX,24XA,
-95.7163350017659,32.3529362569355,0D72D5AE-A6B9-4975-A35B-123027F9FC1C,Red Star,530,MURCHISON,TX,71XA,
-97.9469687551942,29.5672245143776,44E11C0C-BABA-4B9D-9702-18B83093E97F,Guadalupe Hospital,530,SEGUIN,TX,XS98,
-95.9299739902517,33.1070655587639,15E26D63-1AD8-4EB9-A8B1-A07DBECB7DDF,Glenmar,531,CAMPBELL,TX,TS11,
-97.6724242558621,29.8503384689144,EC541818-4B3C-4BE1-B15A-25EC3F6B1BFA,Lockhart Muni,531.6,LOCKHART,TX,50R,
-97.4275050528354,30.3807674712662,8E4686DB-F1D6-48D7-A025-A4D2B5285B56,Skye Dance,532,ELGIN,TX,1XS2,
-96.4644518902742,32.8844502153394,3D5A3632-AA5E-4247-9BF7-1637AFA118CF,Presbyterian Hospital of Rockwall,532,ROCKWALL,TX,13XS,
-95.4572292473115,29.7519496364022,BCDA2DFD-2216-44AD-BB53-BA4F9E2F29C8,The Post Oak,534,HOUSTON,TX,7XA7,
-98.3836321810116,29.2252455439156,127CC02C-7BB4-4077-A3D3-69B74408120A,Russell Paradise,535,ELMENDORF,TX,2TX1,
-98.3369646713832,29.2682997199968,740E01F3-803F-4902-A59C-2BBC3D84BD35,Midlake,535,ELMENDORF,TX,28TE,
-97.0142020449624,33.1313946829157,287712C9-BD02-4474-B61D-933BA7F03DA4,Lakeview,535,LAKE DALLAS,TX,30F,
-96.7675186359736,32.9122307634971,41EFAB04-8EA5-43B2-9E3F-DE8A59308319,Medical City Dallas East,535,DALLAS,TX,85TS,
-95.4344013571535,33.0148469515138,F92A7D51-2E61-4AC1-A38F-4ADA3439FEA6,Flying B,535,PICKTON,TX,TS54,
-97.0811187059657,32.757783498809,FE8F02CE-4C8C-4633-9834-A1FA7066C124,Sheraton Arlington Hotel,535,ARLINGTON,TX,XS54,
-97.3191694745418,30.4793758286078,69D08113-75AE-43DA-89F9-6D0A7A601FA7,Chan-C,536,COUPLAND,TX,5TS2,
-98.6043688317868,27.4216712857638,3BDE6D92-3D3C-48E8-A11C-8099E8500C15,O S Wyatt,536.5,REALITOS,TX,14TS,
-96.8085269320566,32.1081278307525,42B1D2CB-B191-446B-A9CF-266FED5B515A,Rowdy T Ranch,538,FROST,TX,TT66,
-97.7447351266345,30.2710468832046,38F30413-EBEC-4649-A370-C77230D57AF7,Capitol Ntl Bank Building,540,AUSTIN,TX,04TA,
-96.1169251579913,33.2501189117513,95D9466D-3A64-437D-A6AC-31F81B02517E,Card Aerodrome,540,GREENVILLE,TX,0TX9,
-95.3395904475234,32.1340473406772,BFDC8892-CB16-4A66-B607-D3CE6FFE8164,French Fld,540,BULLARD,TX,0XS9,
-99.376709318458,27.9836230428703,140C4CB1-441B-42CC-9D7E-FA5F99E2CD20,Lewis Ranch,540,ENCINAL,TX,2TX4,
-99.4794607184909,27.6067212985275,A719CCC0-D326-4B02-99FD-E3015280154F,Doctors Hospital,540,LAREDO,TX,28XA,
-97.4127853334854,30.5105608312924,1E461857-8F91-471E-AFDE-4F42ACA31971,Luv Fld,540,TAYLOR,TX,47XA,
-95.668302778201,32.5395871280586,29763019-1562-406A-BF93-489E1C27DC8E,N D Ranch,540,VAN,TX,51TX,
-95.918862837029,32.4459779325437,38FB2949-DC60-4B01-AA64-44476471F873,Rhines Roost,540,CANTON,TX,91TA,
-98.1210312828449,29.2161605508404,0BC4CA61-DB58-49AD-9DC6-274D2A03806E,Peeler Airpark,540,FLORESVILLE,TX,TS47,
-96.2644296217838,32.9587085720691,FB42D1E5-7429-4A58-A6EC-9C469A0A10BE,Thorny Woods,540,CADDO MILLS,TX,XA33,
-96.2431462880753,33.0362280317092,2A0A61FC-5AC8-4048-BA06-2140217A93C9,Caddo Mills Muni,541.6,CADDO MILLS,TX,7F3,
-99.1890912444563,28.6855048549422,D5DBFFEF-3578-4EAE-ACB7-54893B72183A,Dilley Airpark,542,DILLEY,TX,24R,
-96.0572295567219,32.7574224315696,76C92F5C-818D-49CD-BA4B-3B1D3F7B05DA,McBee Fld,543,WILLS POINT,TX,2TS9,
-97.4125408846411,30.4331719271105,8764FD0D-4F82-4583-9893-F1C3D6819E99,Crosswinds Airfield,543,COUPLAND,TX,TE96,
-95.6731372237261,32.5444577397982,2273E7DB-ACC0-42C1-8F66-F215653E83DB,Delva Fld,545,VAN,TX,00TX,
-95.708618343741,32.5427835159938,3E9BAEA7-F3A1-460C-B092-D39F7EB7B7E5,Wits End Ranch,545,VAN,TX,5XS5,
-96.2280629461205,32.9525057944604,CD8A18D5-9100-430E-AB74-3DB7C43E3255,Flying 'T' Ranch,545,CADDO MILLS,TX,18TX,
-95.3087183108103,33.6932740314919,1AEAA267-7C5A-4FF2-ADB6-FA5D300F6226,Whitaker's Landing,545,PARIS,TX,72XS,
-97.0441742876927,33.3247280507024,88DF5BA7-9D56-43AC-BF03-81A325EB7880,Campbell Fld,546,AUBREY,TX,06XS,
-97.060949257976,32.7760585031231,77E5208B-8C88-4FB1-8572-393AFEA20DBE,Heliport-Facility 5a,546,GRAND PRAIRIE,TX,0TX2,
-95.3823958955174,29.7601163076127,FA0FA5E2-8751-4FB3-A42D-942461088E2C,Allen Condo/Tower,546,HOUSTON,TX,17TT,
-97.005307593295,33.0440946669455,14556468-02F6-4774-BDAA-623DDBC69373,Medical City Lewisville,546,LEWISVILLE,TX,XA59,
-96.778471353561,31.8243305553779,A9EFFD9F-560F-4009-B6FB-D0071EB896FD,Bar 16,547,HUBBARD,TX,1TS2,
-96.2238574364102,33.7076892700989,45F78B34-F283-4A95-8000-ED70E087D71C,Sandy Creek Ranch,547,REVENNA,TX,TX47,
-96.126512928513,33.0893419358565,FFAEE5C5-9176-4330-8A54-2700B47E79DF,Quality Care Er,547,GREENVILLE,TX,XA35,
-97.9971534868527,29.5050467233476,C6310EEA-116C-48BF-90D4-675ACDC11099,Elm Creek Airpark,550,SEGUIN,TX,0TX6,
-96.3855460527081,33.1384555448605,D8BF471E-BA6C-4872-AB04-389E7585B396,Mullins Landing,550,FARMERSVILLE,TX,6XS3,
-96.5636094099092,32.7917999164927,A99616FD-59B4-4933-AD6C-9D362C591E3D,Big Town,550,MESQUITE,TX,7TX3,
-96.2877649006775,32.8751296661732,EA6299B7-BA4E-468E-A086-1282080E667E,Bishop Fld,550,ROYSE CITY,TX,68TS,
-99.4626912962198,28.3195047740103,5EFB70CD-171A-48A4-9516-FFD390873624,Rancho Encantado,550,COTULLA,TX,TA58,
-96.5369416401448,33.0226255163646,0A6F4873-27AB-40C3-BA64-6AE1B4BDC014,Putman,550,WYLIE,TX,TE20,
-96.7983419684,32.773746013992,EB12F744-331C-4539-A1C5-6BA6E109855B,Southland Center,550,DALLAS,TX,TX55,
-99.6543719106057,28.6193270491267,C5708324-95A7-4BA1-A3DC-3635CEEA0CAE,Tortuga Ranch,550,BRUNDAGE,TX,XA93,
-98.4983133238052,29.2845883288207,06B48C47-F3F0-43BF-8E9C-E6E8BC4FE589,Horizon,551,SAN ANTONIO,TX,74R,
-96.7801075206574,32.7883362955369,12AEA392-B2B1-4B87-9913-2F2C5CDFF177,Baylor University Medical Center Dallas,551,DALLAS,TX,XA61,
-96.9388936219189,31.9293277911003,65F840DE-EBF6-4EC3-A808-442359D55103,Gizmo Fld,551,MALONE,TX,XS55,
-97.1226242770597,32.8340085113687,06307526-A4ED-409A-9D49-6D4A10257F0C,H E B Hospital,552,BEDFORD,TX,TX30,
-96.0119517909587,33.1508391745209,1BCEE5AD-4603-4D3F-8E7D-D130CE3E5247,Sword's Landing,553,GREENVILLE,TX,77TA,
-98.6007243363287,27.5757587612306,C78C7113-1675-49B3-8C93-F0140F0E7DB5,Sweden Ranch,554,BENAVIDES,TX,00XS,
-97.6576714963898,30.3214635622492,4DEBEA3A-0DE0-4950-8AC9-353EA986AA5F,Starflight Facility,554,AUSTIN,TX,TE94,
-99.2886548782614,28.6510959559847,9FE75FE8-6B0A-4C05-8B77-4E653D99DCEA,Mc Donald Ranch,555,DILLEY,TX,5TS5,
-96.30829768282,32.8569613288343,48B7E0C7-5AAF-4825-822E-FC8BFACE4FD2,Poetry Landing,555,ROYSE CITY,TX,33XA,
-96.789900504361,32.4724851791615,74FFA38E-BC1D-4630-87E8-1F84191A1A44,Barstool Ranch,555,WAXAHACHIE,TX,51TE,
-98.1130632355492,29.4377828170888,D4FB61BB-34C5-4F4F-989E-D4F20EA93B9C,Tg Farms,555,NEW BERLIN,TX,90XA,
-96.3675074248606,32.9386168968013,F1906D07-FAE6-410C-91B5-7D9DE67CA877,5-State,555,FATE,TX,TE82,
-98.1127854577751,29.4444494844185,32E52E13-B1C5-4CE6-8914-499E40B7F36E,Heritage Airfield,555,NEW BERLIN,TX,TE86,
-97.9905707125736,29.6024113258495,5323C11B-89D4-4C0D-8610-FB0C4082BAB1,Huber Airpark Civic Club LLC,556,SEGUIN,TX,E70,
-95.5483850395356,33.6893198530335,4B5198BB-2269-445A-9FCC-5CF051D10EC2,Paris Rgnl Medical Center,557,PARIS,TX,19TE,
-97.3502800314495,30.3377141326004,EAEFB265-B364-47E5-B3D0-A2966BFC658F,Elgin Intracontinental,558,ELGIN,TX,56TS,
-98.3655760610859,29.1210824678646,F8C020FB-B556-4143-8C27-6663B282C95A,Ray Farm,560,FLORESVILLE,TX,1TE7,
-96.9619103474943,32.8346862964519,4367EFD3-B2E9-482F-9B3F-D9FFC3B4BF3C,Baylor Scott & White Med Ctr - Irving,560,IRVING,TX,19XA,
-98.7835883846386,29.0721855004163,B2792509-C1FA-43D1-9394-0DCE25858EC3,Ranch-Aero,560,BIGFOOT,TX,78TA,
-97.8117020576473,29.6341995322844,D41CD634-35FF-4825-98D1-F480823AE848,Old Kingsbury Aerodrome,560,KINGSBURY,TX,85TE,
-97.0850917625644,32.7510807193743,99BE8C00-314D-4FC0-97A1-79DDC50E1184,The Ballpark In Arlington,560,ARLINGTON,TX,TX08,
-97.9059519759198,30.3377407793991,2B8364CA-2167-4FB3-8940-1792685F84B6,Mgm,560.6,AUSTIN,TX,TS23,
-97.2127854103396,32.8263946170302,75418A89-C830-46CE-8B25-E7C87E047C44,Medical Center North Hills,561,NORTH RICHLAND HILLS,TX,24TS,
-96.7613961324848,32.8804090907527,8481604D-278E-4C59-889C-1A1758539AF4,Texas Health Presbyterian Hospital Dallas,563,DALLAS,TX,37TA,
-98.5999660695138,27.888699157695,1AF0525F-AFCF-41F9-824B-D59FBDE44C74,Duval-Freer,564,FREER,TX,T19,
-96.7522289102212,32.91429687555,A664F89D-0FA9-471B-8AAD-5BC0966E65EA,T I Company,564,DALLAS,TX,TX60,
-97.3688964971535,31.7322277358695,7F1789E1-AAD3-4626-BBE1-E281CF2C7D7E,Pocock,565,CHINA SPRING,TX,04TX,
-97.0941742645076,32.7452834958903,C8938C50-2292-4D80-84DD-75E05116B37C,Dallas Cowboys,565,ARLINGTON,TX,1TX1,
-97.3198687074058,31.7422555177682,799DCCAD-ACB0-4AF1-A796-8F024DFAAD46,V-Bar,565,CHINA SPRING,TX,4TA2,
-97.1584297640696,31.4893193645317,505239CE-DB88-4DE8-BB44-E29816C1DA53,Hillcrest Baptist Hospital,566,WACO,TX,1XS6,
-95.4180022930588,29.7471782487562,79AF1FE4-1D11-43FA-B29E-C5D7CB894DB1,The Huntingdon,566,HOUSTON,TX,TS26,
-96.8117186453607,32.8823363119391,95238495-BF61-455A-BBAC-A162F3CCE733,Crespi Helistop,566,DALLAS,TX,TX98,
-96.4169365974265,32.8223540945894,7C5FEE5A-9817-4C3E-B4B7-DC7E4AA89DD3,Lagrone Ranch,567,MC CLENDON-CHISHOLM,TX,19TA,
-96.658613884265,32.8781865947751,091841B2-CE4E-4C95-9924-18D17D2FD769,Superturf,567,GARLAND,TX,TS60,
-96.7102852395717,32.0794500512792,1F773328-4DE0-496D-A37E-30FDB2F7BB5A,Polyanna Ranch,570,BLOOMING GROVE,TX,4TE1,
-95.6260071660921,31.7327944725239,2308AC8F-E638-4AAC-A41A-F8A1A00C7396,Palestine Rgnl Medical Center,570,PALESTINE,TX,4TS3,
-98.3794657950615,29.2960761130718,7E11BB0A-4F72-42FD-A7AF-7A95F279450A,Harmony Fld,570,ELMENDORF,TX,6XS9,
-96.9527852872027,31.8355611065081,7E0D6437-8E70-4030-9F61-6E208D373BFA,The Landing,570,HILL,TX,9XS1,
-96.8870075623959,33.028655780227,FE006439-7001-40E3-AA6C-51193C65F73F,Carrollton Rgnl Medical Center,572,CARROLLTON,TX,4XS4,
-95.6560461711515,33.5770837160013,14E7E5A6-59EA-4DF8-84BA-6F554C5D6353,Ambia Farm,572,PARIS,TX,21TX,
-97.7345601182956,30.1494461926995,F7F506A0-321E-4256-A939-B4D202546D66,Hoes Ranch,572,AUSTIN,TX,51TT,
-98.060588228269,29.5658967332287,34E2ED0A-5269-4870-9A2B-E5C27176ABC1,Chips,573,SEGUIN,TX,TA85,
-96.4354929976987,32.9306002253431,D64C8E49-A10F-4ACF-AC5D-C29CA4A35F6D,Ralph M Hall/Rockwall Muni,574.1,ROCKWALL,TX,F46,
-97.5592299015851,32.1533944753323,6D3FDB5E-4279-4E45-A020-FFC8BBC0DB1C,Goatneck,575,CLEBURNE,TX,13TX,
-98.6619688481175,27.4850382410586,2ABDED0A-5167-4C13-A85A-B871D4595BF5,Barronena East,576,HEBBRONVILLE,TX,TS69,
-96.4802297002666,33.337450300185,C26C9331-47CE-44A2-A8AB-60FF84562860,Tejas Stone Ranch,577,ANNA,TX,88XA,
-95.2904460023354,32.337794604495,6A24FF51-9702-4E07-87D9-9736DB3672FC,Ut Health East Texas Tyler Rgnl Hospital,578,TYLER,TX,5TX7,
-97.0504353637192,32.7329223844409,89120F09-0FC4-495D-8C12-A3A8B3450AB5,Dallas/Fort Worth Medical Center,578,GRAND PRAIRIE,TX,56TA,
-96.125107374178,33.122294720172,03DEC73D-2CDA-475E-BB19-4F2C58EA13E3,Hunt Rgnl Medical Center,579,GREENVILLE,TX,XA56,
-95.2963959857207,32.0138945408602,5DAE555B-12FC-4C28-A45A-6AB56B3C0F24,Hunter Fld,580,JACKSONVILLE,TX,17XA,
-97.5313964733632,30.4952830459341,7CECD162-4D24-4A07-93FD-A4477B23FFCB,Next Level Aviation,580,HUTTO,TX,59TE,
-97.0568131175547,32.2963667454321,79717BE9-5B55-4E06-B458-D99CE8D3B6AA,Coyote Crossing,580,MAYPEARL,TX,TA26,
-95.5993405116782,32.0865056538778,8823E59C-ADD9-4FA5-BCE8-0B53A77D1C31,Pickle Plantation,580,POYNOR,TX,XS91,
-97.7465409616983,30.3045830007124,754B32BB-D7BF-488A-ADD3-FF2463C3A300,Seton Medical Center H-4,582,AUSTIN,TX,32TS,
-97.373313073139,29.9123107146605,E892CE9D-9C4A-475D-8759-96894B385763,High Lonesome,582,ROSANKY,TX,76XA,
-97.0868992361899,32.2972000773338,FCD23DEC-2A32-4AD2-9C1A-2FFF042E877B,Draggintail Acres,585,MAYPEARL,TX,19XS,
-96.2738751918923,33.1495661078461,742A37DE-32FF-42D1-8BF7-E8947A8E6E33,Flying M,585,FLOYD,TX,TA08,
-97.6421743707111,32.2116722609014,98989609-5DDB-4839-A74B-014D1CAD9A48,Little 'L' Ranch,585,GLEN ROSE,TX,TS61,
-99.1090356756032,28.8222548844989,2575CD43-6261-49F1-8A29-76535609E740,Mc Kinley Fld,586.4,PEARSALL,TX,T30,
-97.071129012954,33.2684569280082,0F4B5200-6D86-40D3-BB1E-55020831752F,Hartlee Fld,588,DENTON,TX,3XS0,
-95.6558008979028,33.6526103962907,3C597F2A-599B-4F61-8A24-5884A4C5E7F1,Flying Tigers,588,PARIS,TX,39TA,
-95.2948682119619,32.0975056683248,A025EC40-8317-4D84-8038-6364469AC2C3,Tarrant Fld,590,MOUNT SELMAN,TX,6X0,
-97.3300181469784,31.5968360454391,552E7789-9F3C-4E8C-9495-92619282BBD5,Scott,590,WACO,TX,31TX,
-95.7113961157903,32.4276862716214,CDAA53ED-A60A-4F34-8207-79CD1AFE0CF7,Vaca Moo,590,BEN WHEELER,TX,TA37,
-97.0502931397129,32.700138211259,8825DACD-109F-47BC-A920-33BF5A2CCC5E,Premier Aviation Inc,590,GRAND PRAIRIE,TX,TA88,
-98.1588868604384,29.4956369929818,76997C86-2292-49DF-9671-C567A017B803,Zuehl,592,MARION,TX,1TE4,
-96.8696964589856,33.2213613731474,4B665DEF-3844-44E3-BB9A-78F0653BDE1D,Cook Children's North Campus,592,PROSPER,TX,43TT,
